Unnamed: 0,account_key,lessons_completed,num_courses_visited,projects_completed,total_minutes_visited,utc_date
152,292,1.0,1.0,1.0,26.9786366667,2015-06-17
154,292,0.0,1.0,0.0,20.6151108333,2015-06-19
155,292,0.0,1.0,0.0,4.0263405,2015-06-20
157,292,1.0,1.0,0.0,84.5731571667,2015-06-22
158,292,1.0,1.0,0.0,28.1962795,2015-06-23
159,292,0.0,1.0,0.0,42.910608,2015-06-24
160,292,1.0,1.0,0.0,63.0294558333,2015-06-25
163,292,0.0,1.0,0.0,40.9916276667,2015-06-28
164,292,1.0,1.0,0.0,46.6104816667,2015-06-29
170,292,1.0,1.0,0.0,26.612501,2015-07-05
171,292,1.0,1.0,0.0,46.6858165,2015-07-06
172,292,0.0,1.0,0.0,16.1713398333,2015-07-07
173,292,0.0,1.0,0.0,36.3857026667,2015-07-08
174,292,2.0,2.0,0.0,58.5222793334,2015-07-09
179,292,0.0,1.0,0.0,65.7238558333,2015-07-14
185,292,0.0,1.0,0.0,203.516657167,2015-07-20
186,292,0.0,1.0,0.0,46.0592141667,2015-07-21
187,292,1.0,1.0,0.0,35.4058045,2015-07-22
188,292,1.0,1.0,0.0,63.1459821667,2015-07-23
193,292,0.0,1.0,0.0,19.8611995,2015-07-29
198,292,1.0,1.0,0.0,68.7676118333,2015-08-03
199,292,0.0,1.0,0.0,4.48072316667,2015-08-04
205,292,0.0,1.0,0.0,21.2837241667,2015-08-10
210,292,0.0,1.0,0.0,21.2329443333,2015-08-15
212,292,0.0,1.0,0.0,30.2459171667,2015-08-17
220,292,0.0,1.0,0.0,4.48418383333,2015-08-25
221,292,0.0,1.0,0.0,33.3685045,2015-08-26
223,293,1.0,1.0,0.0,37.9123375,2015-05-10
226,293,0.0,1.0,0.0,140.380572,2015-05-13
227,293,1.0,1.0,0.0,88.5091358333,2015-05-14
228,293,1.0,1.0,0.0,179.929868833,2015-05-15
229,293,1.0,1.0,0.0,51.0899113333,2015-05-16
230,293,0.0,1.0,0.0,68.9514441667,2015-05-17
231,293,1.0,1.0,0.0,25.7046526667,2015-05-18
232,293,0.0,1.0,0.0,101.167625667,2015-05-19
235,293,1.0,1.0,0.0,74.4498005,2015-05-22
237,293,1.0,1.0,0.0,122.56791,2015-05-24
246,293,0.0,2.0,0.0,40.0128971667,2015-06-02
247,293,0.0,1.0,0.0,25.3127706667,2015-06-03
251,293,0.0,1.0,0.0,18.0193788333,2015-06-07
254,293,0.0,1.0,0.0,16.2979321667,2015-06-10
255,293,1.0,2.0,0.0,113.362063333,2015-06-11
260,293,0.0,1.0,0.0,49.9781408333,2015-06-16
261,293,0.0,1.0,0.0,36.4837958333,2015-06-17
262,293,0.0,1.0,0.0,27.9155528333,2015-06-18
263,293,0.0,1.0,0.0,33.1991676667,2015-06-19
264,293,0.0,1.0,0.0,30.0025045,2015-06-20
265,293,0.0,2.0,0.0,31.2353266667,2015-06-21
266,293,0.0,1.0,0.0,6.05181883333,2015-06-22
271,293,0.0,1.0,0.0,11.3126558333,2015-06-27
272,293,0.0,2.0,0.0,145.854454,2015-06-28
274,293,1.0,1.0,0.0,52.1478911667,2015-06-30
275,293,0.0,1.0,0.0,38.485806,2015-07-01
278,293,1.0,1.0,0.0,114.598404667,2015-07-04
279,293,1.0,1.0,0.0,96.9245811667,2015-07-05
280,293,0.0,1.0,0.0,51.407248,2015-07-06
281,293,0.0,1.0,0.0,120.658028167,2015-07-07
282,293,0.0,1.0,0.0,36.046656,2015-07-08
284,293,2.0,2.0,0.0,167.359599333,2015-07-10
285,293,2.0,2.0,0.0,172.633806333,2015-07-11
286,293,1.0,1.0,0.0,134.479457167,2015-07-12
287,293,1.0,1.0,0.0,32.4870676667,2015-07-13
289,293,0.0,1.0,0.0,55.7948688333,2015-07-15
290,293,1.0,1.0,0.0,179.971555667,2015-07-16
291,293,0.0,1.0,0.0,21.3663773333,2015-07-17
294,293,1.0,1.0,0.0,90.4715698333,2015-07-20
295,293,0.0,2.0,0.0,52.5492531667,2015-07-21
299,293,1.0,1.0,0.0,36.2147331667,2015-07-25
301,293,0.0,1.0,0.0,38.5411645,2015-07-28
302,293,0.0,1.0,0.0,35.668432,2015-07-29
306,293,1.0,1.0,0.0,107.629785833,2015-08-02
307,293,0.0,1.0,0.0,28.3757148333,2015-08-03
312,293,0.0,1.0,0.0,13.5109521667,2015-08-08
316,293,0.0,1.0,0.0,3.34503783333,2015-08-12
321,294,0.0,1.0,0.0,109.310259333,2015-06-04
322,294,0.0,4.0,0.0,60.4332861667,2015-06-05
324,294,0.0,1.0,0.0,25.1730808333,2015-06-07
325,294,2.0,1.0,0.0,210.6836225,2015-06-08
329,294,1.0,1.0,0.0,128.450150667,2015-06-12
332,294,0.0,1.0,0.0,68.454576,2015-06-15
333,294,1.0,1.0,0.0,117.417277167,2015-06-16
335,294,0.0,1.0,0.0,4.21447433333,2015-06-18
339,294,0.0,1.0,0.0,70.4422273333,2015-06-22
340,294,1.0,1.0,0.0,59.0768503333,2015-06-23
342,294,0.0,1.0,0.0,74.8035771667,2015-06-25
343,294,1.0,1.0,0.0,48.7939761667,2015-06-26
345,294,1.0,1.0,0.0,180.642567333,2015-06-28
346,294,0.0,1.0,0.0,4.54500166667,2015-06-29
347,294,1.0,2.0,0.0,50.087706,2015-06-30
348,294,0.0,2.0,0.0,16.2910711666,2015-07-01
350,294,0.0,1.0,0.0,6.937205,2015-07-03
351,294,0.0,1.0,0.0,2.00402583333,2015-07-04
352,294,0.0,1.0,0.0,123.282192333,2015-07-05
353,294,0.0,1.0,0.0,3.3833485,2015-07-06
354,294,0.0,1.0,0.0,4.327829,2015-07-07
355,294,0.0,1.0,0.0,3.19667683333,2015-07-08
359,294,0.0,1.0,0.0,12.3949208333,2015-07-12
360,294,0.0,1.0,0.0,18.4772278333,2015-07-13
362,294,0.0,1.0,0.0,3.8145155,2015-07-15
366,294,0.0,1.0,0.0,112.7446565,2015-07-19
369,294,0.0,1.0,0.0,10.7868501667,2015-07-22
370,294,0.0,2.0,0.0,65.3976348333,2015-07-23
375,294,0.0,1.0,0.0,25.344766,2015-07-29
380,294,0.0,1.0,0.0,43.3930198333,2015-08-03
381,294,2.0,1.0,0.0,163.343340667,2015-08-04
382,294,0.0,2.0,0.0,142.1089845,2015-08-05
383,294,0.0,1.0,0.0,2.24243566667,2015-08-06
384,294,0.0,1.0,0.0,39.1937275,2015-08-07
385,294,0.0,1.0,0.0,26.5512468333,2015-08-08
402,294,0.0,1.0,0.0,29.4693211667,2015-08-25
403,294,0.0,1.0,0.0,4.29525716667,2015-08-26
404,294,0.0,1.0,0.0,83.8345793333,2015-08-27
405,295,1.0,2.0,0.0,68.4963731666,2015-04-03
406,295,0.0,1.0,0.0,30.3446223333,2015-04-04
407,295,0.0,1.0,0.0,39.1249036667,2015-04-05
408,295,0.0,1.0,0.0,202.225562833,2015-04-06
411,295,1.0,1.0,0.0,81.4177608333,2015-04-09
413,295,1.0,3.0,0.0,249.570223833,2015-04-11
414,295,0.0,2.0,0.0,193.753741167,2015-04-12
415,295,1.0,2.0,0.0,139.1728755,2015-04-13
416,295,0.0,2.0,0.0,69.9600245,2015-04-14
419,295,0.0,2.0,0.0,47.9264296666,2015-04-17
420,295,1.0,3.0,0.0,200.296531,2015-04-18
426,295,0.0,1.0,0.0,68.1110171667,2015-04-24
428,295,0.0,1.0,0.0,144.453260167,2015-04-26
429,295,0.0,1.0,0.0,75.174261,2015-04-27
433,295,0.0,1.0,0.0,86.2968346667,2015-05-01
434,295,1.0,1.0,0.0,124.101905833,2015-05-02
436,295,0.0,1.0,0.0,29.4875358333,2015-05-04
442,295,0.0,1.0,0.0,55.7407185,2015-05-10
443,295,0.0,1.0,0.0,28.8164958333,2015-05-11
444,295,0.0,1.0,0.0,74.00958,2015-05-12
445,295,1.0,2.0,0.0,150.382706,2015-05-13
446,295,0.0,2.0,0.0,118.1301585,2015-05-14
448,295,0.0,1.0,0.0,3.65605116667,2015-05-16
450,295,0.0,1.0,0.0,3.7415125,2015-05-18
509,295,0.0,1.0,0.0,3.39338833333,2015-07-16
511,295,0.0,2.0,0.0,23.6219055,2015-07-18
519,295,0.0,1.0,0.0,3.933027,2015-07-27
522,295,0.0,1.0,0.0,14.682258,2015-07-30
524,295,0.0,1.0,0.0,74.0507195,2015-08-01
526,295,0.0,2.0,0.0,47.4187526667,2015-08-03
545,295,0.0,1.0,0.0,19.9716575,2015-08-22
546,295,0.0,2.0,0.0,38.1486478334,2015-08-23
547,295,0.0,1.0,0.0,13.3826228333,2015-08-24
549,295,0.0,2.0,0.0,86.1509065,2015-08-26
551,296,0.0,1.0,0.0,4.71665416667,2015-06-08
552,296,0.0,1.0,0.0,83.158539,2015-06-09
555,296,0.0,1.0,0.0,111.1852425,2015-06-12
559,296,0.0,1.0,0.0,36.9143633333,2015-06-16
560,296,1.0,1.0,0.0,21.899236,2015-06-17
569,296,0.0,2.0,0.0,41.0097593334,2015-06-26
572,296,0.0,1.0,0.0,70.1552358333,2015-06-29
573,296,0.0,2.0,0.0,53.8600868334,2015-06-30
574,296,0.0,1.0,0.0,7.8931945,2015-07-01
575,296,0.0,1.0,0.0,37.6889966667,2015-07-02
576,296,0.0,1.0,0.0,14.8334691667,2015-07-03
577,296,1.0,1.0,0.0,86.845954,2015-07-04
578,296,0.0,1.0,0.0,18.2600951667,2015-07-05
582,296,0.0,2.0,0.0,183.349299333,2015-07-09
586,296,0.0,1.0,0.0,63.1774895,2015-07-13
587,296,0.0,1.0,0.0,36.0566833333,2015-07-14
588,296,0.0,1.0,0.0,12.5633191667,2015-07-15
589,296,0.0,1.0,0.0,64.7932448333,2015-07-16
591,296,0.0,1.0,0.0,96.9057465,2015-07-18
593,296,0.0,1.0,0.0,3.02842516667,2015-07-20
602,296,1.0,1.0,0.0,53.2128141667,2015-07-30
603,296,0.0,1.0,0.0,14.0071426667,2015-07-31
604,296,1.0,2.0,0.0,28.6551168333,2015-08-01
633,297,0.0,2.0,0.0,78.2271926667,2015-01-14
636,297,1.0,1.0,0.0,176.320155833,2015-01-17
637,297,1.0,1.0,0.0,84.1309415,2015-01-18
638,297,0.0,1.0,0.0,97.4254508333,2015-01-19
639,297,0.0,1.0,0.0,51.930258,2015-01-20
645,297,1.0,1.0,0.0,117.520226667,2015-01-26
646,297,0.0,1.0,0.0,16.3192171667,2015-01-27
651,297,1.0,1.0,0.0,119.125367667,2015-02-01
653,297,1.0,1.0,0.0,103.842600333,2015-02-03
659,297,1.0,1.0,0.0,88.7891721667,2015-02-09
661,297,1.0,1.0,0.0,82.7402461667,2015-02-11
665,297,2.0,2.0,0.0,214.7096375,2015-02-15
671,297,0.0,1.0,0.0,10.5311373333,2015-02-21
679,297,0.0,1.0,0.0,96.4880105,2015-03-01
680,297,0.0,1.0,0.0,119.344073167,2015-03-02
684,297,0.0,2.0,0.0,100.341816,2015-03-06
686,297,0.0,1.0,0.0,116.982897667,2015-03-08
731,297,0.0,1.0,0.0,82.4409426667,2015-04-22
732,297,0.0,1.0,0.0,44.9842616667,2015-04-23
735,297,2.0,1.0,0.0,267.200197833,2015-04-26
742,297,1.0,1.0,0.0,92.916135,2015-05-03
747,297,0.0,1.0,0.0,186.130200167,2015-05-08
750,297,1.0,1.0,1.0,106.238264,2015-05-11
757,297,1.0,1.0,0.0,50.5320088333,2015-05-18
758,297,0.0,1.0,0.0,71.0800521667,2015-05-19
759,297,0.0,1.0,0.0,110.385805,2015-05-20
764,297,3.0,1.0,0.0,369.103845333,2015-05-25
766,297,0.0,1.0,0.0,91.9354263333,2015-05-27
770,297,1.0,1.0,0.0,76.0584996667,2015-05-31
772,297,0.0,1.0,0.0,64.5594131667,2015-06-02
773,297,1.0,1.0,0.0,28.1120275,2015-06-03
774,297,0.0,2.0,0.0,180.01463,2015-06-04
776,297,1.0,1.0,0.0,15.9586203333,2015-06-06
777,297,0.0,2.0,0.0,286.59861,2015-06-07
780,297,0.0,1.0,0.0,27.1959205,2015-06-10
787,297,0.0,1.0,0.0,23.4774956667,2015-06-17
790,297,1.0,2.0,0.0,73.3962471667,2015-06-20
791,297,0.0,1.0,0.0,29.2697565,2015-06-21
792,297,1.0,1.0,1.0,81.1445998333,2015-06-22
794,297,0.0,1.0,0.0,149.478394,2015-06-24
795,297,0.0,1.0,0.0,48.4716743333,2015-06-25
799,297,1.0,1.0,0.0,86.9279305,2015-06-29
801,297,1.0,1.0,0.0,102.994336667,2015-07-01
806,297,0.0,1.0,0.0,15.1909335,2015-07-06
813,297,0.0,1.0,0.0,30.6111335,2015-07-13
815,297,0.0,1.0,0.0,103.465553667,2015-07-15
819,297,1.0,1.0,0.0,206.393125167,2015-07-19
822,297,1.0,1.0,0.0,94.2579048333,2015-07-22
828,297,1.0,1.0,0.0,107.399570667,2015-07-29
831,297,1.0,1.0,0.0,126.421782833,2015-08-01
833,297,0.0,1.0,0.0,10.1325668333,2015-08-03
834,297,0.0,1.0,0.0,2.64881266667,2015-08-04
835,297,0.0,2.0,0.0,92.390057,2015-08-05
838,297,0.0,1.0,0.0,65.9025848333,2015-08-08
858,298,0.0,1.0,0.0,22.9694133333,2015-05-08
861,298,0.0,2.0,0.0,136.623624833,2015-05-11
862,298,1.0,2.0,0.0,53.876957,2015-05-12
867,298,0.0,1.0,0.0,5.46178066667,2015-05-17
868,298,0.0,1.0,0.0,24.2381975,2015-05-18
870,298,0.0,1.0,0.0,23.4744495,2015-05-20
873,298,1.0,1.0,0.0,140.897645833,2015-05-23
874,298,0.0,1.0,0.0,155.378501167,2015-05-24
875,298,1.0,1.0,0.0,41.8908,2015-05-25
877,298,0.0,1.0,0.0,128.9631445,2015-05-27
880,298,0.0,1.0,0.0,51.4337981667,2015-05-30
881,298,0.0,1.0,0.0,35.2419338333,2015-05-31
882,298,0.0,1.0,0.0,38.5534101667,2015-06-01
883,298,1.0,1.0,0.0,120.056546667,2015-06-02
884,298,0.0,1.0,0.0,115.695198333,2015-06-03
887,298,0.0,1.0,0.0,84.4665825,2015-06-06
888,298,0.0,1.0,0.0,32.0566546667,2015-06-07
889,298,1.0,1.0,0.0,31.7175728333,2015-06-08
890,298,0.0,1.0,0.0,41.3966938333,2015-06-09
895,298,0.0,1.0,0.0,29.1223293333,2015-06-14
896,298,1.0,1.0,0.0,55.2193983333,2015-06-15
897,298,0.0,1.0,0.0,13.4935723333,2015-06-16
898,298,0.0,1.0,0.0,20.5413485,2015-06-17
901,298,1.0,1.0,0.0,40.443882,2015-06-20
904,298,0.0,1.0,0.0,28.8152158333,2015-06-23
905,298,0.0,2.0,0.0,73.8406401667,2015-06-24
912,298,0.0,1.0,0.0,21.911059,2015-07-01
914,298,0.0,1.0,0.0,79.6242985,2015-07-03
919,298,0.0,1.0,0.0,38.8730125,2015-07-08
922,298,0.0,2.0,0.0,64.6647433334,2015-07-11
923,298,0.0,1.0,0.0,60.8687803333,2015-07-12
924,298,1.0,1.0,0.0,54.9136925,2015-07-13
926,298,0.0,1.0,0.0,44.8389818333,2015-07-15
929,298,1.0,1.0,0.0,42.0361716667,2015-07-18
930,298,0.0,1.0,0.0,49.274846,2015-07-19
931,298,0.0,1.0,0.0,41.1557705,2015-07-20
933,298,1.0,1.0,0.0,124.899889833,2015-07-22
934,298,0.0,1.0,0.0,55.0159798333,2015-07-23
935,298,0.0,1.0,0.0,9.55792583333,2015-07-24
936,298,1.0,1.0,0.0,45.8908566667,2015-07-25
945,298,0.0,1.0,0.0,12.9080685,2015-08-04
946,298,0.0,1.0,0.0,13.810455,2015-08-05
949,298,1.0,1.0,0.0,101.926632167,2015-08-08
950,298,0.0,1.0,0.0,106.801830833,2015-08-09
951,298,1.0,1.0,0.0,79.112477,2015-08-10
952,298,0.0,1.0,0.0,178.565031167,2015-08-11
953,298,0.0,1.0,0.0,76.3323746667,2015-08-12
954,298,0.0,1.0,0.0,35.0289301667,2015-08-13
956,298,0.0,2.0,0.0,112.089527667,2015-08-15
957,298,0.0,1.0,0.0,8.05812333333,2015-08-16
961,298,0.0,1.0,0.0,23.9266916667,2015-08-20
967,298,0.0,1.0,0.0,21.0735901667,2015-08-26
989,299,0.0,2.0,0.0,211.67358,2015-05-14
990,299,0.0,1.0,0.0,30.2869346667,2015-05-15
993,299,0.0,1.0,1.0,8.5628195,2015-05-18
995,299,0.0,1.0,0.0,92.3031561667,2015-05-20
1000,299,0.0,1.0,0.0,103.6571675,2015-05-25
1001,299,2.0,1.0,0.0,98.8678808333,2015-05-26
1002,299,0.0,1.0,0.0,60.6911875,2015-05-27
1003,299,0.0,1.0,0.0,29.0085718333,2015-05-28
1009,299,0.0,1.0,0.0,63.2460953333,2015-06-03
1010,299,1.0,1.0,0.0,77.296247,2015-06-04
1014,299,0.0,1.0,0.0,53.994361,2015-06-08
1015,299,0.0,1.0,0.0,3.217683,2015-06-09
1023,299,1.0,1.0,0.0,55.0330946667,2015-06-17
1062,299,0.0,1.0,0.0,17.3019381667,2015-07-27
1064,299,1.0,1.0,0.0,180.118228833,2015-07-29
1066,299,0.0,1.0,0.0,57.6893595,2015-07-31
1071,299,1.0,1.0,0.0,54.3160745,2015-08-05
1079,299,0.0,1.0,0.0,51.9285108333,2015-08-13
1094,300,0.0,1.0,0.0,83.1587103333,2014-12-03
1098,300,0.0,1.0,0.0,4.97119733333,2014-12-07
1104,300,1.0,1.0,0.0,362.620892167,2014-12-13
1105,300,1.0,1.0,0.0,46.3882755,2014-12-14
1106,300,0.0,1.0,0.0,34.317524,2014-12-15
1111,300,0.0,1.0,0.0,36.2047136667,2014-12-20
1112,300,1.0,1.0,0.0,106.909899667,2014-12-21
1113,300,0.0,2.0,0.0,87.7368076667,2014-12-22
1115,300,1.0,1.0,0.0,81.401129,2014-12-24
1116,300,0.0,1.0,0.0,62.8259806667,2014-12-25
1118,300,0.0,1.0,0.0,7.41563733333,2014-12-27
1119,300,1.0,1.0,0.0,227.081046833,2014-12-28
1121,300,0.0,1.0,0.0,13.0882031667,2014-12-30
1129,300,2.0,2.0,0.0,167.869810667,2015-01-07
1130,300,2.0,2.0,0.0,180.252346167,2015-01-08
1131,300,0.0,1.0,0.0,11.723676,2015-01-09
1132,300,0.0,2.0,0.0,295.1906035,2015-01-10
1136,300,0.0,1.0,0.0,20.429,2015-01-14
1137,300,0.0,1.0,0.0,78.6703288333,2015-01-15
1139,300,0.0,1.0,0.0,31.1964595,2015-01-17
1140,300,2.0,1.0,0.0,177.698360167,2015-01-18
1142,300,1.0,1.0,0.0,112.4088185,2015-01-20
1150,300,0.0,1.0,0.0,21.7918173333,2015-01-28
1153,300,2.0,2.0,0.0,232.767987,2015-01-31
1154,300,1.0,1.0,0.0,24.4536671667,2015-02-01
1155,300,1.0,1.0,0.0,92.2384053333,2015-02-02
1156,300,1.0,1.0,0.0,18.6632083333,2015-02-03
1158,300,0.0,1.0,0.0,37.0773253333,2015-02-05
1159,300,0.0,1.0,0.0,14.6032495,2015-02-06
1160,300,1.0,1.0,0.0,95.4893918333,2015-02-07
1161,300,1.0,2.0,0.0,44.3861581666,2015-02-08
1163,300,0.0,1.0,0.0,55.5017368333,2015-02-10
1164,300,0.0,1.0,0.0,15.8745398333,2015-02-11
1167,300,1.0,2.0,0.0,21.931652,2015-02-14
1169,300,1.0,1.0,0.0,31.2707085,2015-02-16
1170,300,1.0,1.0,0.0,120.089907333,2015-02-17
1171,300,0.0,1.0,0.0,31.8611043333,2015-02-18
1172,300,0.0,1.0,0.0,43.0694761667,2015-02-19
1174,300,0.0,1.0,0.0,28.6552936667,2015-02-21
1175,300,0.0,1.0,0.0,150.828414333,2015-02-22
1182,300,0.0,2.0,0.0,62.9081018333,2015-03-01
1183,300,1.0,1.0,0.0,84.1861775,2015-03-02
1189,300,1.0,1.0,0.0,76.7371413333,2015-03-08
1191,300,0.0,1.0,0.0,35.6952121667,2015-03-10
1196,300,0.0,1.0,0.0,23.6321688333,2015-03-15
1198,300,0.0,1.0,0.0,31.2721031667,2015-03-17
1202,300,0.0,1.0,0.0,4.89897383333,2015-03-21
1203,300,0.0,1.0,0.0,4.36289483333,2015-03-22
1217,300,2.0,1.0,0.0,228.584353,2015-04-05
1218,300,0.0,1.0,0.0,31.9877463333,2015-04-06
1219,300,0.0,1.0,0.0,20.9352446667,2015-04-07
1224,300,0.0,1.0,0.0,33.6408646667,2015-04-12
1235,300,0.0,1.0,1.0,26.4136973333,2015-04-23
1245,300,1.0,1.0,0.0,127.533537167,2015-05-03
1246,300,0.0,1.0,0.0,45.3074976667,2015-05-04
1252,300,1.0,2.0,0.0,102.082119667,2015-05-10
1253,300,1.0,1.0,0.0,122.615748667,2015-05-11
1258,300,0.0,1.0,0.0,29.1950656667,2015-05-16
1266,300,0.0,1.0,0.0,15.1113626667,2015-05-24
1275,300,0.0,1.0,0.0,11.4210931667,2015-06-02
1284,300,0.0,1.0,0.0,11.0344413333,2015-06-11
1314,300,4.0,4.0,0.0,228.116621667,2015-07-11
1315,300,0.0,1.0,0.0,57.3899431667,2015-07-12
1316,300,0.0,1.0,0.0,107.854152833,2015-07-13
1317,300,0.0,1.0,0.0,26.7171403333,2015-07-14
1321,300,2.0,1.0,0.0,127.237407167,2015-07-18
1322,300,0.0,1.0,0.0,98.2565908333,2015-07-19
1323,300,0.0,1.0,0.0,19.3696818333,2015-07-20
1325,300,1.0,1.0,0.0,28.1839266667,2015-07-22
1326,300,0.0,1.0,0.0,4.2918755,2015-07-23
1328,300,1.0,1.0,0.0,59.8091265,2015-07-25
1335,300,1.0,1.0,0.0,149.244014167,2015-08-02
1338,300,0.0,1.0,0.0,17.3120921667,2015-08-05
1341,300,0.0,1.0,0.0,70.6342408333,2015-08-08
1342,300,0.0,1.0,0.0,59.8217726667,2015-08-09
1343,300,0.0,1.0,0.0,3.64296066667,2015-08-10
1345,300,0.0,2.0,0.0,53.5946898333,2015-08-12
1347,300,0.0,1.0,0.0,93.4189038333,2015-08-14
1348,300,1.0,1.0,0.0,162.667694833,2015-08-15
1349,300,0.0,1.0,0.0,17.2379285,2015-08-16
1350,300,1.0,1.0,0.0,107.815394167,2015-08-17
1351,300,0.0,2.0,0.0,104.564066667,2015-08-18
1352,300,1.0,2.0,0.0,102.755375833,2015-08-19
1356,300,0.0,1.0,0.0,23.9174023333,2015-08-23
1362,301,0.0,2.0,0.0,48.4136313334,2014-11-11
1363,301,0.0,1.0,0.0,32.081218,2014-11-12
1365,301,1.0,1.0,0.0,35.5087591667,2014-11-14
1366,301,2.0,1.0,0.0,298.639297167,2014-11-15
1367,301,3.0,1.0,0.0,255.307192667,2014-11-16
1368,301,2.0,1.0,0.0,286.109376333,2014-11-17
1369,301,0.0,2.0,0.0,202.413691,2014-11-18
1371,301,0.0,1.0,0.0,48.6818783333,2014-11-20
1372,301,0.0,1.0,0.0,14.4077333333,2014-11-21
1373,301,2.0,1.0,0.0,144.198849667,2014-11-22
1374,301,2.0,1.0,0.0,126.5567245,2014-11-23
1375,301,2.0,1.0,0.0,222.2393005,2014-11-24
1376,301,1.0,1.0,0.0,114.894809833,2014-11-25
1377,301,1.0,1.0,0.0,97.134272,2014-11-26
1380,301,1.0,1.0,0.0,104.373607667,2014-11-29
1381,301,1.0,3.0,0.0,118.105238,2014-11-30
1382,301,2.0,2.0,0.0,260.8037225,2014-12-01
1383,301,0.0,3.0,0.0,73.3680756666,2014-12-02
1395,301,1.0,1.0,0.0,170.911780667,2014-12-14
1402,301,0.0,2.0,0.0,43.0617926667,2014-12-21
1403,301,2.0,2.0,0.0,112.752276333,2014-12-22
1404,301,0.0,3.0,0.0,142.439909333,2014-12-23
1405,301,2.0,1.0,0.0,88.1837598333,2014-12-24
1407,301,2.0,1.0,0.0,180.307329833,2014-12-26
1408,301,1.0,4.0,0.0,125.0047275,2014-12-27
1409,301,1.0,1.0,0.0,130.862126167,2014-12-28
1410,301,4.0,1.0,0.0,228.654443167,2014-12-29
1411,301,5.0,1.0,0.0,300.807179167,2014-12-30
1413,301,1.0,1.0,0.0,77.6977571667,2015-01-01
1415,301,3.0,1.0,0.0,193.761275833,2015-01-03
1444,301,0.0,1.0,0.0,17.21081,2015-02-01
1457,301,0.0,1.0,0.0,14.8922786667,2015-02-14
1524,301,0.0,2.0,0.0,15.9859141667,2015-04-22
1527,301,0.0,1.0,0.0,28.401266,2015-04-25
1528,301,0.0,1.0,0.0,123.021798333,2015-04-26
1534,301,0.0,1.0,0.0,14.9828901667,2015-05-02
1535,301,1.0,1.0,0.0,85.8111073333,2015-05-03
1536,301,0.0,1.0,0.0,26.2610226667,2015-05-04
1538,301,0.0,1.0,0.0,24.356223,2015-05-06
1542,301,3.0,1.0,0.0,223.668610333,2015-05-10
1543,301,0.0,1.0,1.0,19.4372411667,2015-05-11
1546,301,0.0,1.0,0.0,80.7930583333,2015-05-14
1547,301,1.0,1.0,0.0,20.6520168333,2015-05-15
1651,302,1.0,1.0,0.0,103.387392667,2015-04-24
1655,302,0.0,1.0,0.0,28.5512438333,2015-04-28
1657,302,1.0,1.0,0.0,33.4350506667,2015-04-30
1663,302,0.0,1.0,0.0,45.1637183333,2015-05-06
1664,302,1.0,1.0,0.0,76.1678083333,2015-05-07
1677,302,0.0,1.0,0.0,17.1232243333,2015-05-20
1678,302,0.0,1.0,0.0,20.8968621667,2015-05-21
1686,302,0.0,1.0,0.0,2.66314583333,2015-05-29
1697,302,0.0,1.0,0.0,18.910453,2015-06-09
1704,302,0.0,2.0,0.0,49.5580025,2015-06-16
1705,302,1.0,1.0,0.0,92.5756373333,2015-06-17
1717,302,0.0,2.0,0.0,40.1769533333,2015-06-29
1718,302,0.0,1.0,0.0,9.71726383333,2015-06-30
1719,302,0.0,1.0,0.0,85.6868836667,2015-07-01
1720,302,1.0,2.0,0.0,196.901848334,2015-07-02
1721,302,1.0,1.0,0.0,133.949597333,2015-07-03
1776,303,0.0,2.0,0.0,290.214531,2015-05-11
1777,303,1.0,3.0,0.0,254.2438145,2015-05-12
1778,303,2.0,2.0,0.0,500.728671667,2015-05-13
1779,303,1.0,3.0,0.0,856.634725666,2015-05-14
1780,303,0.0,2.0,0.0,242.699554333,2015-05-15
1781,303,0.0,1.0,0.0,272.620528833,2015-05-16
1782,303,0.0,1.0,0.0,283.3460515,2015-05-17
1783,303,0.0,1.0,0.0,252.119050333,2015-05-18
1784,303,0.0,2.0,0.0,313.9831765,2015-05-19
1785,303,0.0,1.0,0.0,50.2564105,2015-05-20
1786,303,0.0,1.0,0.0,171.182622,2015-05-21
1787,303,1.0,1.0,0.0,50.6719425,2015-05-22
1788,303,0.0,1.0,0.0,41.612494,2015-05-23
1789,303,0.0,1.0,0.0,19.6065083333,2015-05-24
1790,303,1.0,1.0,0.0,292.574702333,2015-05-25
1791,303,2.0,2.0,0.0,278.112301834,2015-05-26
1792,303,1.0,3.0,0.0,438.877756834,2015-05-27
1793,303,0.0,2.0,0.0,207.281787,2015-05-28
1794,303,0.0,3.0,0.0,175.061300834,2015-05-29
1795,303,0.0,1.0,0.0,468.203108667,2015-05-30
1796,303,0.0,2.0,0.0,105.61359,2015-05-31
1797,303,0.0,1.0,0.0,23.4514171667,2015-06-01
1798,303,0.0,1.0,0.0,136.2348685,2015-06-02
1799,303,0.0,1.0,0.0,76.1951181667,2015-06-03
1800,303,0.0,1.0,0.0,66.3440118333,2015-06-04
1801,303,0.0,1.0,0.0,13.048795,2015-06-05
1802,303,0.0,2.0,0.0,122.053995667,2015-06-06
1805,303,0.0,2.0,0.0,130.619944333,2015-06-09
1808,303,0.0,1.0,0.0,24.8996775,2015-06-12
1809,303,0.0,2.0,0.0,87.3818266666,2015-06-13
1810,303,0.0,1.0,0.0,59.9131963333,2015-06-14
1815,303,0.0,1.0,0.0,109.8600185,2015-06-19
