,id,job title,job link,PhD OR ph.d,Bachelors OR BS OR BA,Python,Startup OR start-up,Scientist,Machine learning,Lab OR laboratory,Software engineer,Manager OR director,years experience,salary over 90000
600,jl_08b65bbb554f9b30,Research associate - chromatin ip (chip),https://www.indeed.com/rc/clk?jk=08b65bbb554f9b30&fccid=f6ebf41678ac6ffd,0,1,0,0,1,0,1,0,0,2,0
601,jl_dc399f78956412fd,Data scientist in waltham ma,https://www.indeed.com/rc/clk?jk=dc399f78956412fd&fccid=c6d2772841b02b8f,0,1,1,0,1,1,1,0,0,0,1
602,jl_79425aad32838bd6,Technical research assistant i / 40 hour / day bwh - pulmona...,https://www.indeed.com/rc/clk?jk=79425aad32838bd6&fccid=0143220f50b55d4c,0,1,0,0,1,0,1,0,0,7,0
603,jl_6be35d775daee8e3,"Bs/ms scientist, exploratory immuno-oncology",https://www.indeed.com/rc/clk?jk=6be35d775daee8e3&fccid=e3d02f970def32f7,0,1,0,0,1,0,0,0,0,0,0
604,jl_f439f3d81c17de7f,Associate computational biologist i,https://www.indeed.com/rc/clk?jk=f439f3d81c17de7f&fccid=b8295c348463e6f3,0,1,1,0,1,0,0,0,0,0,0
605,jl_aed883c28a3fb71a,Sr. computational scientist,https://www.indeed.com/rc/clk?jk=aed883c28a3fb71a&fccid=d78ee266e189e573,0,1,1,0,1,0,0,0,0,5,0
606,jl_fa7ce5bb1c769944,"Sr. research associate, hematology",https://www.indeed.com/rc/clk?jk=fa7ce5bb1c769944&fccid=f73ceb7ab936a1df,0,1,0,0,1,0,0,0,0,0,0
607,jl_ba29f67e688108c5,Software engineer,https://www.indeed.com/rc/clk?jk=ba29f67e688108c5&fccid=1623a0a90bda41f0,0,1,1,0,1,0,0,1,0,2,1
608,jl_6db7d7f426f98057,Staff scientist/staff engineer,"https://www.indeed.com/company/Giner,-Inc./jobs/Staff-Scientist-Staff-Engineer-6db7d7f426f98057?r=1&fccid=77bdebefabf0b99b",0,1,0,0,1,0,1,0,0,1,0
609,jl_aed31f65b4c2f312,Senior associate scientist in the project progression and bi...,https://www.indeed.com/company/Pfizer-Inc./jobs/Senior-Associate-Scientist-Project-Progression-Biochemistry-aed31f65b4c2f312?r=1&fccid=5e118f74384e090a,0,1,0,0,1,0,0,0,0,0,0
610,jl_b0ac77f8058d126c,Pre-clinical animal imaging technologist,https://www.indeed.com/rc/clk?jk=b0ac77f8058d126c&fccid=31a15643b156b0a5,0,1,0,0,1,0,1,0,0,0,0
611,jl_c793ca9a4578e709,"Bs/ms scientist, phage display, nibr biologics center",https://www.indeed.com/rc/clk?jk=c793ca9a4578e709&fccid=e3d02f970def32f7,0,1,0,0,1,0,1,0,0,3,0
612,jl_52803441d6ca3148,"Scientist, separations science job",https://www.indeed.com/rc/clk?jk=52803441d6ca3148&fccid=c38b7d5e0419a6a7,0,1,0,0,1,0,1,0,0,5,0
613,jl_0d59d3744a323d2d,Research technician i (level ii available for experienced ca...,https://www.indeed.com/rc/clk?jk=0d59d3744a323d2d&fccid=3aaabf5c54e51db9,0,1,0,0,1,0,1,0,0,0,0
614,jl_574b9b4afe67086d,Research associate (dna sequencing),https://www.indeed.com/rc/clk?jk=574b9b4afe67086d&fccid=1939a984aaacd7e4,0,1,0,0,1,0,1,0,0,2,0
615,jl_6c1208bc7aac6c1a,"Senior research associate, muscle biology",https://www.indeed.com/rc/clk?jk=6c1208bc7aac6c1a&fccid=f73ceb7ab936a1df,0,1,0,0,1,0,1,0,0,5,0
616,jl_21a46de3c190c6cf,High performance computing scientist needed for hft firm,https://www.indeed.com/company/Domeyard-LP/jobs/High-Performance-Computing-Scientist-Hft-Firm-21a46de3c190c6cf?r=1&fccid=6ee9832133724963,0,1,0,1,1,0,0,0,0,5,1
617,jl_6819841d9c89bd86,Upstream process engineer,https://www.indeed.com/rc/clk?jk=6819841d9c89bd86&fccid=137b20b742cbfe2b,0,1,0,0,1,0,1,0,0,2,1
618,jl_ba7073323f646ec0,Senior data engineer - alexa data services technology,https://www.indeed.com/rc/clk?jk=ba7073323f646ec0&fccid=fe2d21eef233e94a,0,1,1,0,1,0,0,0,0,6,1
619,jl_ae66dd9f8a6c2369,Biomedical scientist with security clearance,https://www.indeed.com/rc/clk?jk=ae66dd9f8a6c2369&fccid=f4673b33b83571c4,0,1,1,0,1,0,1,0,0,0,0
620,jl_0f2a521f54f66849,Research assistant i / 40 / day / bwh - neurology,https://www.indeed.com/rc/clk?jk=0f2a521f54f66849&fccid=0143220f50b55d4c,0,1,0,0,1,0,1,0,1,0,0
621,jl_caba321cede54de6,Environmental scientist,https://www.indeed.com/rc/clk?jk=caba321cede54de6&fccid=01c15e50163ebf87,0,1,0,0,1,0,0,0,0,5,0
622,jl_7d4fe7cf28a1f0ad,"Scientist, chemical development",https://www.indeed.com/rc/clk?jk=7d4fe7cf28a1f0ad&fccid=0f5cca3a28af30ee,0,1,0,0,1,0,1,0,0,0,1
623,jl_747f6858a2be64e3,Lab scientist (297837),https://www.indeed.com/rc/clk?jk=747f6858a2be64e3&fccid=878e4ef11e37d77a,0,1,0,0,1,0,1,0,0,3,1
624,jl_136734dd84708706,"Sr. research associate, hematology (in vivo)",https://www.indeed.com/rc/clk?jk=136734dd84708706&fccid=f73ceb7ab936a1df,0,1,0,0,1,0,1,0,0,0,0
625,jl_9de1d58eed72da0b,Senior manager internal audit,https://www.indeed.com/company/Charles-Stark-Draper-Laboratory/jobs/Senior-Manager-Internal-Audit-9de1d58eed72da0b?r=1&fccid=30734e268f8ceb8a,0,1,0,0,1,0,0,0,1,0,1
626,jl_b46f6221eeb3a253,Senior sponsored research officer,https://www.indeed.com/rc/clk?jk=b46f6221eeb3a253&fccid=5507a64404691526,0,1,0,0,1,0,1,0,1,7,0
627,jl_8b926687779de5d9,"Director, financial planning & analysis",https://www.indeed.com/rc/clk?jk=8b926687779de5d9&fccid=1623a0a90bda41f0,0,1,0,0,1,0,0,0,1,0,1
628,jl_da9308efa5e50110,Research associate - in vivo/immunology,https://www.indeed.com/rc/clk?jk=da9308efa5e50110&fccid=1939a984aaacd7e4,0,1,0,0,1,0,1,0,0,3,0
629,jl_646ce7296f32f4e0,External collaborations-search and evaluate associate delive...,https://www.indeed.com/rc/clk?jk=646ce7296f32f4e0&fccid=ac8d156b339793e6,0,1,0,0,1,0,0,0,0,6,1
630,jl_e4d7af91d7f0f389,Senior image scientist,https://www.indeed.com/rc/clk?jk=e4d7af91d7f0f389&fccid=d1eb5e07f9ef9f98,0,1,0,0,1,1,0,0,0,5,0
631,jl_835c4d64189de5c9,"Scientist/senior scientist, analytical chemistry",https://www.indeed.com/rc/clk?jk=835c4d64189de5c9&fccid=003656df63cede32,0,1,0,0,1,0,0,0,1,0,0
632,jl_ed895388b91796a2,Research engineer,https://www.indeed.com/rc/clk?jk=ed895388b91796a2&fccid=a024c8f80a626749,0,1,0,0,1,0,1,0,0,4,1
633,jl_1fc0c9526d699259,"Process engineer ii, 1038892",https://www.indeed.com/company/Pfizer-Inc./jobs/Process-Engineer-1fc0c9526d699259?r=1&fccid=5e118f74384e090a,0,1,0,1,1,0,0,0,0,0,0
634,jl_837284a697a315bb,Principal software engineer,https://www.indeed.com/rc/clk?jk=837284a697a315bb&fccid=b8295c348463e6f3,0,1,0,0,1,0,0,1,0,0,1
635,jl_32f5acfd7a7b7cbb,Director of mobile telematics,https://www.indeed.com/rc/clk?jk=32f5acfd7a7b7cbb&fccid=c4255f05fa16f458,0,1,0,0,1,0,0,0,1,4,1
636,jl_c41c8f0feb1ea275,Application engineer,https://www.indeed.com/rc/clk?jk=c41c8f0feb1ea275&fccid=99b7ff67c7a78b44,0,1,0,0,1,0,1,0,0,3,0
637,jl_5087c7cc4598be22,Analyticops engineer,https://www.indeed.com/rc/clk?jk=5087c7cc4598be22&fccid=f7029f63fe5c906e,0,1,1,0,1,1,1,0,0,0,1
638,jl_d15eff22b8dbec67,Bs/ms research associate: oncology biotherapeutics,https://www.indeed.com/rc/clk?jk=d15eff22b8dbec67&fccid=e3d02f970def32f7,0,1,0,0,1,0,1,0,0,0,0
639,jl_6dc1eeaf3ad55781,Lead firmware engineer,https://www.indeed.com/rc/clk?jk=6dc1eeaf3ad55781&fccid=49b9be14e6facb4e,0,1,1,0,1,0,0,0,0,0,1
640,jl_66b385354f293fd5,Technical research assistant i / 40 hours / day / bwh-medici...,https://www.indeed.com/rc/clk?jk=66b385354f293fd5&fccid=0143220f50b55d4c,0,1,0,0,0,0,1,0,0,0,0
641,jl_260a614757781bcf,"Senior scientist, radiochemical development",https://www.indeed.com/rc/clk?jk=260a614757781bcf&fccid=376f9df657a41e77,0,1,0,0,1,0,0,0,1,0,1
642,jl_15591348118a4b44,Image scientist/engineer,https://www.indeed.com/rc/clk?jk=15591348118a4b44&fccid=069d8a0eaf7fbc35,0,1,0,0,1,0,0,0,0,5,0
643,jl_7a1966a99816655f,Sr. program administrator with security clearance,https://www.indeed.com/rc/clk?jk=7a1966a99816655f&fccid=f4673b33b83571c4,0,1,0,0,1,0,1,0,1,0,0
644,jl_2b8311a7195c44aa,Sr. subcontracts administrator with security clearance,https://www.indeed.com/rc/clk?jk=2b8311a7195c44aa&fccid=f4673b33b83571c4,0,1,0,0,1,0,1,0,0,7,0
645,jl_619cfb62aa572757,Study manager ii (study monitor),https://www.indeed.com/company/inVentiv-Health-Clinical/jobs/Study-Manager-619cfb62aa572757?r=1&fccid=21e10d5e515e6e43,0,1,0,0,1,0,0,0,1,7,0
646,jl_9f11d88d32527285,Technical program manager - amazon alexa,https://www.indeed.com/rc/clk?jk=9f11d88d32527285&fccid=fe2d21eef233e94a,0,1,0,0,1,1,0,0,1,7,1
647,jl_53ba38e06b12ceac,"Research associate/senior research associate, biological sci...",https://www.indeed.com/rc/clk?jk=53ba38e06b12ceac&fccid=41c6ab0c16e282b7,0,1,0,0,1,0,0,0,0,2,0
648,jl_7cbbb5f946c21409,"Scientist, in vivo pharmacology",https://www.indeed.com/rc/clk?jk=7cbbb5f946c21409&fccid=a3b51ece17c02aae,0,1,0,0,1,0,1,0,0,7,0
649,jl_a1b8900ae7788e57,(senior) research associate,https://www.indeed.com/rc/clk?jk=a1b8900ae7788e57&fccid=2da5800f786cad50,0,1,0,0,1,0,1,0,0,0,0
650,jl_7b94192d446afb79,Clinical study manager,"https://www.indeed.com/company/Vivonics,-Inc./jobs/Clinical-Study-Manager-7b94192d446afb79?r=1&fccid=a6222262f431f1af",0,1,0,0,1,0,0,0,1,2,1
651,jl_fc4393b04a09734b,Technical research assistant i / 40 hours / day / bwh - ob/g...,https://www.indeed.com/rc/clk?jk=fc4393b04a09734b&fccid=0143220f50b55d4c,0,1,0,0,1,0,1,0,0,0,0
652,jl_61b79df0af80f796,Senior java web developer - restfull api,https://www.indeed.com/rc/clk?jk=61b79df0af80f796&fccid=5507a64404691526,0,1,0,1,1,0,0,0,0,5,1
653,jl_e9cdde6fa8c4fe0f,Automation engineer,https://www.indeed.com/rc/clk?jk=e9cdde6fa8c4fe0f&fccid=6089b239f938d042,0,1,1,0,1,0,1,0,0,0,1
654,jl_0238b5505daeda02,Applied nlp specialist,https://www.indeed.com/rc/clk?jk=0238b5505daeda02&fccid=cd22d01053af7669,0,1,1,0,1,1,0,0,0,7,1
655,jl_b74024ed5efd2eec,Computer vision / machine learning algorithm developer,https://www.indeed.com/rc/clk?jk=b74024ed5efd2eec&fccid=a015205ad138ca75,0,1,0,0,0,0,0,0,0,0,0
656,jl_3b6453d05750a5d3,Senior ux designer/digital artist,https://www.indeed.com/rc/clk?jk=3b6453d05750a5d3&fccid=7b9ecd8d378cece8,0,1,0,0,1,1,0,0,0,5,1
657,jl_14448cabcc67a119,Data coordinator,https://www.indeed.com/rc/clk?jk=14448cabcc67a119&fccid=3d3d7387d4d1c553,0,1,0,0,1,0,0,0,0,0,0
658,jl_64de55fac30dad52,"Clinical sciences lead, oncology job",https://www.indeed.com/rc/clk?jk=64de55fac30dad52&fccid=c38b7d5e0419a6a7,0,1,0,0,1,0,0,0,0,1,0
659,jl_25f16017787efd66,Test and evaluation architecture - software engineer,https://www.indeed.com/company/Solidus-Technical-Solutions/jobs/Test-Evaluation-Architecture-25f16017787efd66?r=1&fccid=44faf6c171b2e52d,0,1,0,0,1,0,0,1,0,5,0
660,jl_13efc1b56d48ebb1,Bs/ms research associate: oncology biochemistry,https://www.indeed.com/rc/clk?jk=13efc1b56d48ebb1&fccid=e3d02f970def32f7,0,1,0,0,1,0,0,0,0,3,0
661,jl_4b3dafdb60f62849,Research associate,https://www.indeed.com/rc/clk?jk=4b3dafdb60f62849&fccid=1939a984aaacd7e4,0,1,0,0,1,0,1,0,0,1,0
662,jl_82ac385f2d150612,Field application specialist representative,https://www.indeed.com/rc/clk?jk=82ac385f2d150612&fccid=dedb01f1a81e63e6,0,1,0,0,1,0,0,0,0,0,0
663,jl_746a9c7b6115ae1b,Clinical liaison - on-call,https://www.indeed.com/rc/clk?jk=746a9c7b6115ae1b&fccid=e5cd607b0c782092,0,1,0,0,1,0,0,0,0,3,0
664,jl_c5ae07cfe3202e0a,Process scientist/engineer ii,https://www.indeed.com/company/Pfizer-Inc./jobs/Process-Scientist-Engineer-c5ae07cfe3202e0a?r=1&fccid=5e118f74384e090a,0,1,0,1,1,0,0,0,0,2,1
665,jl_085a5aa99230e5c0,Technical research assistant ii / 40 hours / day / bwh - pat...,https://www.indeed.com/rc/clk?jk=085a5aa99230e5c0&fccid=0143220f50b55d4c,0,1,0,0,1,0,1,0,0,7,0
666,jl_876e38b6ddc4449e,Director of bioinformatics,https://www.indeed.com/company/Constellation-Pharmaceuticals/jobs/Director-Bioinformatic-876e38b6ddc4449e?r=1&fccid=402811509c3321fa,0,1,0,0,0,0,0,0,1,0,1
667,jl_405512c8b501cb71,Director of it engineering services,https://www.indeed.com/rc/clk?jk=405512c8b501cb71&fccid=f6ebf41678ac6ffd,0,1,1,0,1,0,0,0,1,0,1
668,jl_f8048108d8baff04,Research associate/sr research associate – cell biology/mole...,https://www.indeed.com/company/FirstFuel/jobs/Research-Associate-Senior-Research-Associate-Cell-Biology-Molecular-Biology-f8048108d8baff04?r=1&fccid=e6bfd47f64cec236,0,1,0,0,1,0,1,0,0,0,0
669,jl_505cafada0ebda4f,"Ra/sr. ra immunology, 7321",https://www.indeed.com/rc/clk?jk=505cafada0ebda4f&fccid=f8373375a0d329d9,0,1,0,1,1,0,1,0,0,2,0
670,jl_718f0ae3a6774b85,Bench scientist,https://www.indeed.com/rc/clk?jk=718f0ae3a6774b85&fccid=d721e8f606f2f611,0,1,0,0,1,0,1,0,0,4,0
671,jl_e2357acbe6ac34f2,Sds and label authoring specialist,https://www.indeed.com/rc/clk?jk=e2357acbe6ac34f2&fccid=f6ebf41678ac6ffd,0,1,0,0,1,0,0,0,0,0,0
672,jl_1d462ce7ed9df5e1,Technical research assistant i / 40 hours / day / bwh radiol...,https://www.indeed.com/rc/clk?jk=1d462ce7ed9df5e1&fccid=0143220f50b55d4c,0,1,0,0,1,0,1,0,0,0,0
673,jl_c692f04727fbfbe4,Senior scientist process development,https://www.indeed.com/company/Pfizer-Inc./jobs/Senior-Scientist-Process-Development-c692f04727fbfbe4?r=1&fccid=5e118f74384e090a,0,1,0,0,1,0,1,0,0,7,0
674,jl_74d6524c27713d38,"Research associate/senior research associate, analytical dev...",https://www.indeed.com/rc/clk?jk=74d6524c27713d38&fccid=979670c65d290df0,0,1,0,0,1,0,1,0,0,1,0
675,jl_027e3c953609ef2c,Study director / scientist analytical chemistry,https://www.indeed.com/rc/clk?jk=027e3c953609ef2c&fccid=71b828f167d84076,0,1,0,0,1,0,1,0,1,5,0
676,jl_dd76a1302329f6da,Licensed site professional/senior geologist/environmental sc...,https://www.indeed.com/rc/clk?jk=dd76a1302329f6da&fccid=e30219d3a05a8307,0,1,0,0,1,0,0,0,0,0,0
677,jl_47a1bf7305801ae9,Lead emi qualification test engineer,https://www.indeed.com/rc/clk?jk=47a1bf7305801ae9&fccid=6210e9249bdccb6e,0,1,0,0,1,0,1,0,1,7,1
678,jl_a51358a332deb1ba,Technical research assistant i / 40 hours / day / bwh-pcpgm,https://www.indeed.com/rc/clk?jk=a51358a332deb1ba&fccid=0143220f50b55d4c,0,1,0,0,1,0,1,0,0,7,0
679,jl_84283b04e37b1daa,"Scientist - in vivo models, glaucoma and regenerative medici...",https://www.indeed.com/rc/clk?jk=84283b04e37b1daa&fccid=e3d02f970def32f7,0,1,0,0,1,0,1,0,0,3,0
680,jl_3686f9b2c9019507,Environmental scientist - entry level,https://www.indeed.com/rc/clk?jk=3686f9b2c9019507&fccid=93ac0b5ec312bba2,0,1,0,0,1,0,0,0,0,2,0
681,jl_1c9aeb7f87e00732,Clinical trials associate / sr clinical trials associate,https://www.indeed.com/rc/clk?jk=1c9aeb7f87e00732&fccid=41c6ab0c16e282b7,0,1,0,0,1,0,1,0,1,2,0
682,jl_2a867fe58a9332dd,Mechanical engineer,https://www.indeed.com/rc/clk?jk=2a867fe58a9332dd&fccid=509575c6582adb17,0,1,0,0,1,0,1,0,0,2,0
683,jl_c40fe4ec32a42cdd,Technical research assistant i / 40 hours / day / bwh- gastr...,https://www.indeed.com/rc/clk?jk=c40fe4ec32a42cdd&fccid=0143220f50b55d4c,0,1,0,0,1,0,1,0,0,0,0
684,jl_8a73ff0037fede87,Research associate (hts),https://www.indeed.com/rc/clk?jk=8a73ff0037fede87&fccid=1939a984aaacd7e4,0,1,0,0,1,0,1,0,0,2,0
685,jl_022c4d4805f51cba,Principal data engineer,https://www.indeed.com/rc/clk?jk=022c4d4805f51cba&fccid=0a4146cb07c08af8,0,1,0,0,1,0,0,0,0,0,1
686,jl_84d4ceb1a4cc359e,Staff environmental engineer,https://www.indeed.com/rc/clk?jk=84d4ceb1a4cc359e&fccid=5205a2f6939030e1,0,1,0,0,0,0,0,0,0,4,0
687,jl_a70d04fd534d803d,Senior software engineer,https://www.indeed.com/rc/clk?jk=a70d04fd534d803d&fccid=bcbba984fec63461,0,1,0,0,1,0,0,1,0,6,1
688,jl_0bf82be2cbdda685,Distributed computing software engineer with security cleara...,https://www.indeed.com/rc/clk?jk=0bf82be2cbdda685&fccid=f4673b33b83571c4,0,1,1,0,1,1,1,1,0,0,1
689,jl_8695d095dacc7a13,Principal software engineer,https://www.indeed.com/rc/clk?jk=8695d095dacc7a13&fccid=d78ee266e189e573,0,1,1,0,1,0,0,1,0,0,1
690,jl_4d9918f464eb0dde,Senior software engineer,https://www.indeed.com/rc/clk?jk=4d9918f464eb0dde&fccid=b8295c348463e6f3,0,1,0,0,1,0,0,1,0,5,1
691,jl_d8de2180dc709548,"Sr. manager, engineering",https://www.indeed.com/rc/clk?jk=d8de2180dc709548&fccid=537cd40d1157d889,0,1,0,0,1,0,0,0,1,0,1
692,jl_04302123824958d8,"Software engineer, full stack developer",https://www.indeed.com/rc/clk?jk=04302123824958d8&fccid=c5c99ec01e2125aa,0,1,0,0,1,0,0,1,0,4,1
693,jl_d9145a1c2f636c28,Statistics software developer,https://www.indeed.com/rc/clk?jk=d9145a1c2f636c28&fccid=93a6bc2c959988c6,0,1,1,0,1,1,0,0,0,3,1
694,jl_ab8d75d3b33156c4,Sr. asset management specialist,https://www.indeed.com/rc/clk?jk=ab8d75d3b33156c4&fccid=e5464b55040ec1d8,0,1,0,0,1,0,0,0,0,2,1
695,jl_55f1fe35d7eb99d6,Software engineer,https://www.indeed.com/rc/clk?jk=55f1fe35d7eb99d6&fccid=b8295c348463e6f3,0,1,0,0,1,0,0,1,0,2,1
696,jl_a120650e6abacf3d,Dp- bs/ms in vitro scientist: respiratory sciences hub (ca),https://www.indeed.com/rc/clk?jk=a120650e6abacf3d&fccid=e3d02f970def32f7,0,1,0,0,1,0,1,0,0,5,0
697,jl_253517009207bdc8,"Associate scientist, clinical biomarker development & valida...",https://www.indeed.com/rc/clk?jk=253517009207bdc8&fccid=cc2996d24faa3cbd,0,1,0,0,0,0,1,0,1,3,0
698,jl_68455d2dc943b499,Senior global clinical operations lead (gcol),https://www.indeed.com/rc/clk?jk=68455d2dc943b499&fccid=bbd44fbadbb83e1c,0,1,0,1,1,0,1,0,0,0,0
699,jl_76af30a6c2f392e1,Process scientist ii job id 1038885,https://www.indeed.com/company/Pfizer-Inc./jobs/Process-Scientist-Id-76af30a6c2f392e1?r=1&fccid=5e118f74384e090a,0,1,0,1,1,0,0,0,0,1,1
700,jl_1f6e760127e7b63c,"Bs/ms scientist, in vivo models, glaucoma and regenerative m...",https://www.indeed.com/rc/clk?jk=1f6e760127e7b63c&fccid=e3d02f970def32f7,0,1,0,0,1,0,1,0,0,3,0
701,jl_952541280e473ae9,Software engineer - nci cloud pilot: firecloud,https://www.indeed.com/rc/clk?jk=952541280e473ae9&fccid=b8295c348463e6f3,0,1,1,0,0,0,1,1,0,0,1
702,jl_5a7aff08fd51ee2d,Business intelligence engineer,https://www.indeed.com/rc/clk?jk=5a7aff08fd51ee2d&fccid=fe2d21eef233e94a,0,1,1,0,1,0,0,0,0,5,1
703,jl_e62342b587f697af,Senior software engineer,https://www.indeed.com/rc/clk?jk=e62342b587f697af&fccid=ccacdb1cb7d4a077,0,1,1,1,1,1,0,1,0,0,1
704,jl_96b2276dc6ba782e,Software systems engineer,https://www.indeed.com/rc/clk?jk=96b2276dc6ba782e&fccid=a015205ad138ca75,0,1,0,0,1,0,1,0,0,0,1
705,jl_7d8e2486a6e9a50c,Research associate (in vivo),https://www.indeed.com/rc/clk?jk=7d8e2486a6e9a50c&fccid=1939a984aaacd7e4,0,1,0,0,1,0,1,0,0,1,0
706,jl_9c5b351c29cb5686,Senior software engineer - data & optimization,https://www.indeed.com/rc/clk?jk=9c5b351c29cb5686&fccid=dbb73e1f44ce1cf6,0,1,0,0,1,0,0,1,0,5,1
707,jl_ed7ef62aaed6df44,Qa engineer,https://www.indeed.com/rc/clk?jk=ed7ef62aaed6df44&fccid=99b7ff67c7a78b44,0,1,1,0,1,0,1,0,0,5,0
708,jl_c8bc79a053042fad,Lead .net software engineer,https://www.indeed.com/rc/clk?jk=c8bc79a053042fad&fccid=4a2d2fbadf14d480,0,1,0,0,1,0,0,1,0,0,1
709,jl_acbc4bf3ea6401bb,Senior technical program manager - amazon alexa,https://www.indeed.com/rc/clk?jk=acbc4bf3ea6401bb&fccid=fe2d21eef233e94a,0,1,0,0,1,1,0,0,1,7,1
710,jl_bd531aa0b00fa421,Sr. java developer,https://www.indeed.com/rc/clk?jk=bd531aa0b00fa421&fccid=b589eccf8d852c21,0,1,1,0,1,0,0,0,0,5,1
711,jl_d9defa971d978185,Computational finance software developer,https://www.indeed.com/rc/clk?jk=d9defa971d978185&fccid=93a6bc2c959988c6,0,1,0,0,1,0,0,0,0,3,1
712,jl_eb23be73ecee2709,Senior accountant,https://www.indeed.com/company/Living-Proof/jobs/Senior-Accountant-eb23be73ecee2709?r=1&fccid=3788477fab957676,0,1,0,1,1,0,0,0,0,3,0
713,jl_ddee65e2233881f4,Postgresql database developer,https://www.indeed.com/rc/clk?jk=ddee65e2233881f4&fccid=caa32dbe31ff437c,0,1,0,0,1,0,0,0,0,3,0
714,jl_e2385e93916dc92b,Senior technical research assistant / 40 hour / day / bwh -...,https://www.indeed.com/rc/clk?jk=e2385e93916dc92b&fccid=0143220f50b55d4c,0,1,0,0,1,0,1,0,0,7,0
715,jl_ead9b2b957b62c91,Python developer,https://www.indeed.com/rc/clk?jk=ead9b2b957b62c91&fccid=d376b217c120b3a5,0,1,1,0,1,0,0,0,0,1,1
716,jl_245db200f5d3556e,Sales director,https://www.indeed.com/rc/clk?jk=245db200f5d3556e&fccid=99b7ff67c7a78b44,0,1,0,1,1,0,1,0,1,0,1
717,jl_f62e92d1bb2e7f06,Senior software engineer,https://www.indeed.com/rc/clk?jk=f62e92d1bb2e7f06&fccid=d78ee266e189e573,0,1,0,0,1,0,1,1,0,0,1
718,jl_295a5eb128dfe437,Study coordinator,https://www.indeed.com/rc/clk?jk=295a5eb128dfe437&fccid=1939a984aaacd7e4,0,1,0,0,1,0,0,0,0,0,0
719,jl_ebc15f25e04090ae,Embedded software engineer,https://www.indeed.com/rc/clk?jk=ebc15f25e04090ae&fccid=d78ee266e189e573,0,1,1,0,1,0,1,1,0,0,1
720,jl_82b1fab940f458d9,Software engineer,https://www.indeed.com/rc/clk?jk=82b1fab940f458d9&fccid=d78ee266e189e573,0,1,0,0,1,0,0,1,0,0,0
721,jl_5ca06189e042f83b,Student intern - winter 2016 & summer 2017,https://www.indeed.com/rc/clk?jk=5ca06189e042f83b&fccid=88017a7c8f4ca56c,0,1,0,0,1,0,0,0,0,0,0
722,jl_c25e538ac1574b0f,Android developer,https://www.indeed.com/rc/clk?jk=c25e538ac1574b0f&fccid=99b7ff67c7a78b44,0,1,0,0,1,0,1,0,0,5,0
723,jl_8d01e6c535b4a890,Research associate (entry level) - accelerator services,https://www.indeed.com/rc/clk?jk=8d01e6c535b4a890&fccid=6ba16e437c6c1702,0,1,0,0,1,0,1,0,0,0,1
724,jl_924ee9d5dc5bf6d1,.net developer,https://www.indeed.com/rc/clk?jk=924ee9d5dc5bf6d1&fccid=e5464b55040ec1d8,0,1,0,0,1,0,0,0,0,3,1
725,jl_60c00ae9e15f9b07,Senior product manager - fraud & trust,https://www.indeed.com/rc/clk?jk=60c00ae9e15f9b07&fccid=e7d0bbedc4aaf3e3,0,1,0,1,0,1,0,0,1,5,1
726,jl_f7675564182cbb12,Hris operations specialist with security clearance,https://www.indeed.com/rc/clk?jk=f7675564182cbb12&fccid=f4673b33b83571c4,0,1,0,0,1,0,1,0,0,0,0
727,jl_d68c6ed113c980e5,Senior c++ software engineer,https://www.indeed.com/rc/clk?jk=d68c6ed113c980e5&fccid=93a6bc2c959988c6,0,1,0,0,1,0,0,1,0,3,1
728,jl_a5e4263995d2c9b4,Front-end software engineer,https://www.indeed.com/rc/clk?jk=a5e4263995d2c9b4&fccid=99b7ff67c7a78b44,0,1,1,0,1,0,1,1,0,5,1
729,jl_bae990bd1c4ff7cc,Executive assistant- faculty practice foundation operations...,https://www.indeed.com/rc/clk?jk=bae990bd1c4ff7cc&fccid=bb0c672891002d42,0,1,0,0,1,0,0,0,1,0,0
730,jl_9be439da5854a37f,Human health or ecological risk assessor (senior associate s...,https://www.indeed.com/rc/clk?jk=9be439da5854a37f&fccid=997110e6d9c4c093,0,1,0,0,1,0,0,0,0,0,0
731,jl_0fd8240655ffbf29,Laboratory technologist,https://www.indeed.com/rc/clk?jk=0fd8240655ffbf29&fccid=7453103fd203d4e5,0,1,0,0,1,0,1,0,0,0,0
732,jl_6110b97e9b4001e9,Sr. research associate (protein synthesis),https://www.indeed.com/rc/clk?jk=6110b97e9b4001e9&fccid=1939a984aaacd7e4,0,1,0,0,1,0,1,0,0,2,0
733,jl_23869997048c5424,Entry level - systems engineer with security clearance,https://www.indeed.com/rc/clk?jk=23869997048c5424&fccid=f4673b33b83571c4,0,1,0,0,1,0,1,0,0,2,0
734,jl_b8119df87292f52a,Technical research assistant ii (1 year post grad research e...,https://www.indeed.com/rc/clk?jk=b8119df87292f52a&fccid=0143220f50b55d4c,0,1,0,0,1,0,1,0,1,7,0
735,jl_612af788efbac27a,Senior etl developer,https://www.indeed.com/rc/clk?jk=612af788efbac27a&fccid=e5464b55040ec1d8,0,1,0,0,1,0,0,0,0,5,1
736,jl_d0a0a8d4118d6393,Technical res asst i i (1 year post grad research experience...,https://www.indeed.com/rc/clk?jk=d0a0a8d4118d6393&fccid=0143220f50b55d4c,0,1,0,0,1,0,1,0,1,7,0
